From	from	From
Hanlon	hanlon	Hanlon
s	s	s
piece	piec	piece
in	in	in
the	the	the
New	new	New
Republic	republ	Republic
Rejecting	reject	Rejecting
campus	campus	campus
speakers	speaker	speaker
is	is	is
not	not	not
an	an	an
assault	assault	assault
on	on	on
free	free	free
speech	speech	speech
.	.	.

Rather	rather	Rather
,	,	,
like	like	like
so	so	so
many	mani	many
other	other	other
decisions	decis	decision
made	made	made
every	everi	every
day	day	day
by	by	by
college	colleg	college
students	student	student
,	,	,
teachers	teacher	teacher
,	,	,
and	and	and
administrators	administr	administrator
,	,	,
it	it	it
s	s	s
a	a	a
value	valu	value
judgment	judgment	judgment
.	.	.
Aaron	aaron	Aaron
Hanlon	hanlon	Hanlon
of	of	of
Colby	colbi	Colby
College	colleg	College
in	in	in
Maine	main	Maine
said	said	said
on	on	on
Tucker	tucker	Tucker
Carlson	carlson	Carlson
Tonight	tonight	Tonight
that	that	that
Ann	ann	Ann
Coulter	coulter	Coulter
does	doe	doe
not	not	not
meet	meet	meet
the	the	the
standards	standard	standard
for	for	for
speakers	speaker	speaker
that	that	that
should	should	should
be	be	be
invited	invit	invited
to	to	to
campus	campus	campus
.	.	.
Hanlon	hanlon	Hanlon
said	said	said
he	he	he
was	was	wa
personally	person	personally
very	veri	very
speech	speech	speech
-permissive	-permiss	-permissive
but	but	but
that	that	that
colleges	colleg	college
should	should	should
be	be	be
able	abl	able
to	to	to
make	make	make
judgments	judgment	judgment
based	base	based
on	on	on
a	a	a
speaker	speaker	speaker
s	s	s
value	valu	value
but	but	but
not	not	not
their	their	their
ideology	ideolog	ideology
before	befor	before
allowing	allow	allowing
them	them	them
to	to	to
speak	speak	speak
.	.	.
Carlson	carlson	Carlson
asked	ask	asked
Hanlon	hanlon	Hanlon
to	to	to
name	name	name
one	one	one
speaker	speaker	speaker
who	who	who
was	was	wa
disallowed	disallow	disallowed
on	on	on
campus	campus	campus
due	due	due
to	to	to
a	a	a
liberal	liber	liberal
viewpoint	viewpoint	viewpoint
under	under	under
that	that	that
rule	rule	rule
.	.	.

FOXDuring	foxdur	FOXDuring
the	the	the
exchange	exchang	exchange
between	between	between
Tucker	tucker	Tucker
Carlson	carlson	Carlson
and	and	and
leftist	leftist	leftist
professor	professor	professor
,	,	,
Tucker	tucker	Tucker
attempts	attempt	attempt
to	to	to
wrap	wrap	wrap
his	his	his
mind	mind	mind
around	around	around
what	what	what
he	he	he
s	s	s
actually	actual	actually
hearing	hear	hearing
Hanlon	hanlon	Hanlon
is	is	is
saying	say	saying
.	.	.

At	at	At
one	one	one
point	point	point
,	,	,
Carlson	carlson	Carlson
is	is	is
so	so	so
stunned	stun	stunned
by	by	by
the	the	the
professor	professor	professor
s	s	s
attempts	attempt	attempt
to	to	to
justify	justifi	justify
the	the	the
shutting	shut	shutting
down	down	down
of	of	of
free	free	free
speech	speech	speech
on	on	on
college	colleg	college
campuses	campus	campus
simply	simpli	simply
because	becaus	because
you	you	you
don	don	don
t	t	t
agree	agre	agree
with	with	with
them	them	them
,	,	,
that	that	that
he	he	he
actually	actual	actually
breaks	break	break
out	out	out
into	into	into
laughter	laughter	laughter
.	.	.

Tucker	tucker	Tucker
is	is	is
visibly	visibl	visibly
stunned	stun	stunned
by	by	by
the	the	the
responses	respons	response
to	to	to
his	his	his
questions	question	question
about	about	about
the	the	the
removal	remov	removal
of	of	of
free	free	free
speech	speech	speech
from	from	from
campuses	campus	campus
,	,	,
as	as	a
this	this	this
Colby	colbi	Colby
English	english	English
professor	professor	professor
unashamedly	unasham	unashamedly
argues	argu	argues
that	that	that
fascism	fascism	fascism
should	should	should
be	be	be
acceptable	accept	acceptable
on	on	on
college	colleg	college
campuses	campus	campus
.	.	.

Carlson	carlson	Carlson
asks	ask	asks
Hanlon	hanlon	Hanlon
,	,	,
Can	can	Can
you	you	you
hear	hear	hear
yourself	yourself	yourself
?	?	?

You	you	You
re	re	re
a	a	a
college	colleg	college
professor	professor	professor
and	and	and
you	you	you
re	re	re
against	against	against
intellectual	intellectu	intellectual
debate	debat	debate
that	that	that
s	s	s
deliberately	deliber	deliberately
provocative	provoc	provocative
.	.	.

Watch	watch	Watch
the	the	the
insane	insan	insane
exchange	exchang	exchange
here	here	here

