Token	Stem	Lemma
cannot	cannot	cannot
compel	compel	compel
Deutsche	deutsch	Deutsche
Bank	bank	Bank
to	to	to
hand	hand	hand
over	over	over
the	the	the
information	inform	information
The	the	The
House	hous	House
committee	committe	committee
has	has	ha
the	the	the
power	power	power
to	to	to
subpoena	subpoena	subpoena
the	the	the
documents	document	document
but	but	but
Republican	republican	Republican
committee	committe	committee
members	member	member
who	who	who
make	make	make
up	up	up
the	the	the
majority	major	majority
of	of	of
the	the	the
panel	panel	panel
would	would	would
have	have	have
to	to	to
cooperate	cooper	cooperate
No	no	No
Republicans	republican	Republicans
have	have	have
signed	sign	signed
the	the	the
document	document	document
request	request	request
Citing	cite	Citing
media	media	medium
reports	report	report
the	the	the
Democrats	democrat	Democrats
had	had	had
called	call	called
for	for	for
the	the	the
bank	bank	bank
to	to	to
hand	hand	hand
over	over	over
any	ani	any
documents	document	document
tied	tie	tied
to	to	to
internal	intern	internal
reviews	review	review
of	of	of
Trump	trump	Trump
s	s	s
personal	person	personal
accounts	account	account
at	at	at
the	the	the
bank	bank	bank
They	they	They
also	also	also
said	said	said
the	the	the
bank	bank	bank
should	should	should
state	state	state
publicly	public	publicly
that	that	that
it	it	it
had	had	had
reviewed	review	reviewed
both	both	both
the	the	the
mirror	mirror	mirror
trading	trade	trading
scheme	scheme	scheme
and	and	and
Trump	trump	Trump
s	s	s
accounts	account	account
Mirror	mirror	Mirror
trading	trade	trading
involved	involv	involved
buying	buy	buying
stocks	stock	stock
for	for	for
example	exampl	example
in	in	in
Moscow	moscow	Moscow
in	in	in
rubles	rubl	ruble
with	with	with
related	relat	related
parties	parti	party
selling	sell	selling
the	the	the
same	same	same
stocks	stock	stock
shortly	short	shortly
thereafter	thereaft	thereafter
through	through	through
a	a	a
bank	bank	bank
s	s	s
London	london	London
branch	branch	branch
The	the	The
House	hous	House
panel	panel	panel
request	request	request
to	to	to
Deutsche	deutsch	Deutsche
Bank	bank	Bank
came	came	came
as	as	a
Trump	trump	Trump
was	was	wa
mired	mire	mired
in	in	in
controversy	controversi	controversy
over	over	over
FBI	fbi	FBI
and	and	and
congressional	congression	congressional
probes	probe	probe
into	into	into
alleged	alleg	alleged
Russian	russian	Russian
meddling	meddl	meddling
in	in	in
the	the	the
2016	2016	2016
U	u	U
S	s	S
presidential	presidenti	presidential
election	elect	election
and	and	and
potential	potenti	potential
collusion	collus	collusion
between	between	between
Moscow	moscow	Moscow
and	and	and
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
Moscow	moscow	Moscow
has	has	ha
denied	deni	denied
the	the	the
allegations	alleg	allegation
and	and	and
Trump	trump	Trump
has	has	ha
denied	deni	denied
any	ani	any
collusion	collus	collusion
